City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
691,Jibuti,DJ,11.5,42.5,82.35,61,83,11.21,broken clouds
692,Emba,KZ,48.8264,58.1442,45.34,62,15,5.79,few clouds
693,Mariara,VE,10.2964,-67.7181,83.88,63,31,1.05,scattered clouds
694,Bukama,CD,-9.2,25.85,86.92,25,54,3.27,broken clouds
695,Eydhafushi,MV,5.1033,73.0708,83.07,78,96,16.55,overcast clouds
696,Loveland,US,40.3978,-105.075,67.55,35,1,3.0,clear sky
697,Lasa,IT,46.6166,10.7002,55.31,69,0,7.56,clear sky
698,Cooma,AU,-36.2333,149.1333,37.22,92,100,3.76,overcast clouds
699,Grand-Santi,GF,4.25,-54.3833,96.21,35,95,3.56,overcast clouds
700,Beloha,MG,-25.1667,45.05,67.87,86,4,3.49,clear sky
701,Banda Aceh,ID,5.5577,95.3222,79.74,82,85,15.46,overcast clouds
702,Ojinaga,MX,29.5667,-104.4167,92.57,18,1,11.5,clear sky
703,Malinovoye Ozero,RU,51.6753,79.7825,45.91,56,100,5.28,overcast clouds
704,Chulman,RU,56.8479,124.9104,28.56,78,81,9.24,broken clouds
705,Mehnagar,IN,25.8833,83.1167,76.95,64,1,2.33,clear sky
706,Vaitape,PF,-16.5167,-151.75,79.59,72,53,13.06,broken clouds
707,Denpasar,ID,-8.65,115.2167,76.71,88,20,4.61,few clouds
708,Mangrol,IN,21.1167,70.1167,82.81,76,15,3.74,few clouds
709,Lumeje,AO,-11.55,20.7833,85.6,23,31,2.59,scattered clouds
710,Hammerfest,NO,70.6634,23.6821,46.13,93,75,3.44,broken clouds
711,Chicama,PE,-7.8447,-79.1469,75.94,60,54,10.69,broken clouds
712,Sechura,PE,-5.5569,-80.8222,78.31,59,24,13.62,few clouds
713,Fonseca,CO,10.8861,-72.8487,87.39,66,66,3.06,broken clouds
714,Pemangkat,ID,1.1667,108.9667,81.7,82,100,6.93,overcast clouds
715,La Seyne-Sur-Mer,FR,43.0982,5.8847,67.05,61,12,3.0,few clouds
716,Saraland,US,30.8207,-88.0706,87.06,57,28,4.36,scattered clouds
717,Pandan,PH,14.0453,124.1694,79.75,87,93,10.25,overcast clouds
718,Belen,TR,36.4891,36.2233,69.03,78,0,18.41,clear sky
719,Palaikastron,GR,35.2,26.25,73.74,73,0,7.02,clear sky
720,Ronne,DK,55.1009,14.7066,53.51,62,75,16.11,broken clouds
721,Kangavar,IR,34.5043,47.9653,60.03,26,0,2.86,clear sky
722,Ipixuna,BR,-1.7625,-48.8043,75.15,73,57,5.12,broken clouds
723,Singaparna,ID,-7.3515,108.111,70.56,95,89,0.92,overcast clouds
724,Krasnoselkup,RU,65.7,82.4667,25.88,80,33,10.25,scattered clouds
725,Puerto Escondido,MX,15.85,-97.0667,90.43,55,40,4.61,scattered clouds
726,Okakarara,NA,-20.5833,17.4333,77.43,8,0,6.53,clear sky
727,Nantucket,US,41.2835,-70.0995,64.54,85,100,21.68,overcast clouds
